course_id,course_title,url,level,subject,,,
632136,Drawing in PowerPoint: Block diagram + Experiments + Cartoon,https://www.udemy.com/how-to-draw-in-powerpoint/,Beginner Level,Graphic Design,,,
663702,Graphic Design: Double Your Sales With Canva,https://www.udemy.com/canva-marketing/,All Levels,Graphic Design,,,
558432,Easy Typography Tips to Beautify and Strengthen Your Work,https://www.udemy.com/typography-tips/,Intermediate Level,Graphic Design,,,
628786,Adobe Illustrator Advanced Vector Artwork,https://www.udemy.com/adobe-illustrator-advance-vector-artwork/,All Levels,Graphic Design,,,
133968,Web Elements Design With Photoshop,https://www.udemy.com/web-elements-design-with-photoshop/,All Levels,Graphic Design,,,
938680,Logo Design Made Easy: Create your own logo in PowerPoint,https://www.udemy.com/logodesignmadeeasy/,Beginner Level,Graphic Design,,,
691641,Typografie - Die besten Schriftarten im GeschÃ¤ftsalltag,https://www.udemy.com/typographie-schriftarten/,Beginner Level,Graphic Design,,,
801186,Lettering,https://www.udemy.com/saibala-lettering/,All Levels,Graphic Design,,,
906760,Corel Draw x7,https://www.udemy.com/coreldrawx7/,All Levels,Graphic Design,,,
705444,Adobe Photoshop CC - Fundamentos,https://www.udemy.com/photoshop-cc-fundamentos/,Beginner Level,Graphic Design,,,
601092,Curso de DiseÃ±o e Ilustracion de Armas para Videojuegos,https://www.udemy.com/curso-de-diseno-e-ilustracion-de-armas-para-videojuegos/,All Levels,Graphic Design,,,
1246518,Photoshop - ComposiÃ§Ã£o vintage,https://www.udemy.com/curso-de-photoshop-composicao-vintage/,All Levels,Graphic Design,,,
1181652,Photoshop: Automatiza invitaciones con bloc de notas y Excel,https://www.udemy.com/curso-photoshop-automatiza-invitaciones-bloc-de-notas-excel/,All Levels,Graphic Design,,,
913768,Illustrator CC 2016 Power Workshops (Deutsch),https://www.udemy.com/illustrator-cc-2016-power-workshops-deutsch/,Intermediate Level,Graphic Design,,,
648350,Curso Blender 3D do BÃ¡sico ao AvanÃ§ado,https://www.udemy.com/blender-3d-curso-completo/,All Levels,Graphic Design,,,
1161864,DiseÃ±o impreso - PreimpresiÃ³n para offset en Illustrator,https://www.udemy.com/diseno-impreso/,All Levels,Graphic Design,,,
374404,Fundamentos de la TipografÃ­a - Para un diseÃ±o eficaz,https://www.udemy.com/los-fundamentos-de-la-tipografia/,Beginner Level,Graphic Design,,,
967486,Ø§Ù„Ø¯ÙˆØ±Ø© Ø§Ù„Ø´Ø§Ù…Ù„Ø© illustrator from zero to hero,https://www.udemy.com/illustrator-arabic/,All Levels,Graphic Design,,,
496302,Designing an eBook Cover that Sells,https://www.udemy.com/designing-an-ebook-cover/,All Levels,Graphic Design,,,
1163644,Master Terrazzo: Creating Vector Tiles with Adobe Illustrati,https://www.udemy.com/master-terrazzo/,Intermediate Level,Graphic Design,,,
909970,Paint atmospheric sunset with soft pastel!,https://www.udemy.com/catch-the-sunset/,Intermediate Level,Graphic Design,,,
297702,Earn and Learn to create Logo designs in Illustrator quickly,https://www.udemy.com/learn-to-create-wicked-logo-designs-in-illustrator-quickly/,All Levels,Graphic Design,,,
978272,Create your own Photoshop brush preset!,https://www.udemy.com/create-autumn-leaf-brushes/,Beginner Level,Graphic Design,,,
37821,Quick and Quirky Caricatures - Learn in an Hour!,https://www.udemy.com/quick-and-quirky-caricatures/,Beginner Level,Graphic Design,,,
514398,Finalize Production Files | Photoshop Illustrator InDesign,https://www.udemy.com/finalize-production-files/,All Levels,Graphic Design,,,
544944,How to illustrate in Flash,https://www.udemy.com/how-to-illustrate-in-flash/,Beginner Level,Graphic Design,,,
326338,OpenCV Computer Vision Application Programming,https://www.udemy.com/opencv-computer-vision-application-programming/,All Levels,Graphic Design,,,
600366,Turn your animated greeting card carousel into a music video,https://www.udemy.com/turn-your-animated-greeting-card-carousel-into-a-music-video/,Intermediate Level,Graphic Design,,,
1088924,Mastering Photoshop Elements 15 Made Easy Training Tutorial,https://www.udemy.com/mastering-photoshop-elements-15-made-easy-training-tutorial/,Beginner Level,Graphic Design,,,
574194,Manipulate Photos with GIMP,https://www.udemy.com/photo-manipulation-in-gimp/,All Levels,Graphic Design,,,
865634,Learn to Draw Pretty Faces for Comic Books,https://www.udemy.com/learn-to-draw-pretty-faces-for-comic-books/,Beginner Level,Graphic Design,,,
400130,The Business Graphic Design with Photoshop & Illustrator,https://www.udemy.com/businessgraphicdesign/,All Levels,Graphic Design,,,
563708,Bestseller!! Learn Illustrator CC in 1 Hour,https://www.udemy.com/1hourillustrator/,Beginner Level,Graphic Design,,,
1228900,Learn Professional Book-Cover Designing Photoshop 4 Beginner,https://www.udemy.com/learn-professional-book-cover-designing-photoshop/,Beginner Level,Graphic Design,,,
178044,How To Make Graphics For A Website,https://www.udemy.com/how-to-make-graphics-for-a-website/,All Levels,Graphic Design,,,
933888,Adobe Illustrator: How to Draw Squared Animals Icons,https://www.udemy.com/adobe-illustrator-how-to-draw-squared-animals-icons/,Beginner Level,Graphic Design,,,
516394,Book Covers and Graphic Design with PowerPoint 2013/2016/365,https://www.udemy.com/book-cover-design-with-microsoft-powerpoint-2013/,Beginner Level,Graphic Design,,,
1195812,Getting Started With Digital Painting Using Krita,https://www.udemy.com/getting-started-with-digital-painting-using-krita/,Beginner Level,Graphic Design,,,
590622,Logo Design - Guide to Logo Design in Photoshop,https://www.udemy.com/graphic-design-mastering-logo-design/,All Levels,Graphic Design,,,
249126,Logo Design Essentials,https://www.udemy.com/logo-design/,All Levels,Graphic Design,,,
1163768,Fundamentals of Character Design: From Concept to Vector,https://www.udemy.com/fundamentals-of-character-design-from-concept-to-vector/,Beginner Level,Graphic Design,,,
1131780,"Whiteboard Animation, Beginner To Expert - In 1 Hour!",https://www.udemy.com/whiteboardanimation/,All Levels,Graphic Design,,,
909486,Drawing Fun Caricatures! :) -The Best Method!,https://www.udemy.com/caricature/,All Levels,Graphic Design,,,
368958,Advanced Graphic Design-Photoshop CC 2014 for Photographers,https://www.udemy.com/advanced-graphic-design-photoshop-cc-2014-for-photographers/,All Levels,Graphic Design,,,
201812,Design Beautiful & Professional Ebooks Using FREE Software,https://www.udemy.com/ebook-layouts/,All Levels,Graphic Design,,,
484896,Desktop Publishing 101: Simplified Editing,https://www.udemy.com/desktop-publishing-101-learn-editing-in-a-simplified-way/,Beginner Level,Graphic Design,,,
553832,Create Professional Character Designs in Photoshop,https://www.udemy.com/create-professional-character-designs-in-photoshop/,Intermediate Level,Graphic Design,,,
452182,How to Make a Custom Graphic From Sketches,https://www.udemy.com/how-create-vector-art-from-drawings-by-hand/,Beginner Level,Graphic Design,,,
490392,Getting Started with Illustrator CC,https://www.udemy.com/getting-started-with-illustrator-cc2/,Beginner Level,Graphic Design,,,
1093760,"Photoshop From Scratch to Logos, Digital Drawing & Projects",https://www.udemy.com/photoshop-from-scratch-to-logos-digital-drawing-projects/,Beginner Level,Graphic Design,,,
1115504,How to Make Your Own Children's Interactive eBook!,https://www.udemy.com/make-your-own-childrens-interactive-picture-ebook/,Beginner Level,Graphic Design,,,
446022,InDesign Basics for Beginners: Learn InDesign Quickly,https://www.udemy.com/indesign-basics-how-to-use-indesign-like-a-pro/,Beginner Level,Graphic Design,,,
522784,Create an Accelerated Learning Flowchart with Watercolors,https://www.udemy.com/design-an-information-diet-plan-with-a-watercolor-flowchart/,All Levels,Graphic Design,,,
311846,How to Create Vector Characters in Illustrator or Photoshop,https://www.udemy.com/how-to-create-vector-characters-in-illustrator-or-photoshop/,Beginner Level,Graphic Design,,,
942768,Photoshop Learn Concept Art Manipulation,https://www.udemy.com/photoshop-learn-concept-art-manipulation/,Beginner Level,Graphic Design,,,
288850,Make Logo design pay with illustrator in less than a day,https://www.udemy.com/designing-logos-with-illustrator-beginners-to-advanced/,All Levels,Graphic Design,,,
1068664,Create a Majestic Bear on Adobe Illustrator,https://www.udemy.com/bear-adobe-illustrator/,All Levels,Graphic Design,,,
1136446,Adobe Illustrator CC Beginner,https://www.udemy.com/adobe-illustrator-beginner/,Beginner Level,Graphic Design,,,
1125728,Create Beveled Lettering in Adobe Illustrator,https://www.udemy.com/create-beveled-lettering/,Intermediate Level,Graphic Design,,,
1228708,Learn Adobe Illustrator and Premiere Pro in 1 hour,https://www.udemy.com/learn-adobe-illustrator-and-premiere-pro-in-1-hour/,All Levels,Graphic Design,,,
1095488,Adobe photoshop The Flying Land compositing,https://www.udemy.com/adobe-photoshop-the-flying-land-compositing/,All Levels,Graphic Design,,,
381828,Learn Mobile App Design in Photoshop,https://www.udemy.com/design-iosandroid-icons/,Beginner Level,Graphic Design,,,
406054,Photoshop: Real World Learning,https://www.udemy.com/photoshop-practical-training/,All Levels,Graphic Design,,,
585174,Adobe Illustrator Fast Track,https://www.udemy.com/adobe-illustrator-fast-track/,Beginner Level,Graphic Design,,,
1125814,Mastering Text Animation in After Effect,https://www.udemy.com/master-text-animation-in-ae/,Intermediate Level,Graphic Design,,,
1105636,How to Design A 2D Character in Illustrator,https://www.udemy.com/2d-character-in-illustrator/,Beginner Level,Graphic Design,,,
327310,Design Efficiency Intensive,https://www.udemy.com/fd-design-efficiency-intensive/,Intermediate Level,Graphic Design,,,
1080584,Adobe Photoshop CC for Photographers Advanced,https://www.udemy.com/adobe-photoshop-cc-for-photographers-advanced/,Expert Level,Graphic Design,,,
513212,Adobe InDesign Tips and Tricks,https://www.udemy.com/adobe-indesign-best-tutorials/,All Levels,Graphic Design,,,
1047750,Photoshop CC Training - Creating Fantastic Album Cover Art,https://www.udemy.com/photoshop-cc-training-creating-fantastic-album-cover-art/,All Levels,Graphic Design,,,
831640,Beginner's Guide to Book Cover Designing.,https://www.udemy.com/beginners-guide-to-book-cover-designing/,Beginner Level,Graphic Design,,,
570188,Low Poly Portrait Illustration,https://www.udemy.com/low-poly-portrait-illustration/,All Levels,Graphic Design,,,
365926,Events Promotion Design,https://www.udemy.com/eventspromotiondesign/,Intermediate Level,Graphic Design,,,
986832,Adobe Photoshop CC Introduction,https://www.udemy.com/adobe-photoshop-cc-introduction/,Beginner Level,Graphic Design,,,
1077836,Ecover Mastery in 30 Minutes with NO photoshop skills needed,https://www.udemy.com/ecover-mastery-in-30-minutes/,Beginner Level,Graphic Design,,,
872816,Adobe Illustrator in Under 10: Fast info at your Fingertips!,https://www.udemy.com/illustratorunder10/,All Levels,Graphic Design,,,
518188,An Easy Introduction to Adobe Photoshop,https://www.udemy.com/an-easy-introduction-to-adobe-photoshop/,Beginner Level,Graphic Design,,,
726314,Create Beautiful Image Maps for Your Website,https://www.udemy.com/how-to-create-hotspot-image-maps-for-your-website-and-wordpress/,Intermediate Level,Graphic Design,,,
883828,T-Shirt Design Workshop 02: Mixed Media Design,https://www.udemy.com/t-shirt-design-workshop-part-2/,Intermediate Level,Graphic Design,,,
826202,Design a unique bookstore-quality Photo Book with Blurb,https://www.udemy.com/photo-book-blurb/,All Levels,Graphic Design,,,
1171720,Learn to Create Deliverable Brand Identity Package,https://www.udemy.com/learn-to-create-deliverable-brand-identity-package/,All Levels,Graphic Design,,,
117004,How to Draw Pinups and Sexy Women,https://www.udemy.com/how-to-draw-pinups/,Intermediate Level,Graphic Design,,,
952106,Design & Create Text Logos in Adobe Photoshop CS5,https://www.udemy.com/learn-how-to-design-create-text-logos-in-adobe-photoshop-cs5/,All Levels,Graphic Design,,,
854746,Freelancing A-Z: How To Start A Successful Freelance Career,https://www.udemy.com/freelance-freelancer-freelancing-freelance-web-designer/,All Levels,Graphic Design,,,
834114,Character Concept Design for Beginners,https://www.udemy.com/character-concept-design-from-beginner-to-pro/,All Levels,Graphic Design,,,
1012262,Icon & Logo Symbol Design in Adobe Illustrator,https://www.udemy.com/icondesign/,All Levels,Graphic Design,,,
1091360,How to Draw Majestic Animals: Cats,https://www.udemy.com/draw-majestic-cats/,All Levels,Graphic Design,,,
808542,Sketchbook Pro for Beginners,https://www.udemy.com/learn-sketchbook-pro-in-a-weekend/,All Levels,Graphic Design,,,
1142428,Photoshop CC 2017 Full Course,https://www.udemy.com/photoshop-cc-2017-full-course/,Beginner Level,Graphic Design,,,
1015308,Mobile App Design in Photoshop from Scratch - UI & UX DESIGN,https://www.udemy.com/mobile-app-design-in-photoshop-complete-music-app-design/,All Levels,Graphic Design,,,
1114164,Affinity Designer - making seamless patterns,https://www.udemy.com/affinity-designer-making-seamless-patterns/,All Levels,Graphic Design,,,
635716,Typography: Learn the Foundation and Designs,https://www.udemy.com/typography-learn-the-foundation-and-designs/,All Levels,Graphic Design,,,
374652,Sketch 3 - New Guide To iOS 8 Mobile App Design (2015),https://www.udemy.com/tutorial-design-youtube-app-ui-ux-sketch3-swift/,All Levels,Graphic Design,,,
727510,How To Become An Etsy Wholesale Seller,https://www.udemy.com/how-to-become-an-etsy-wholesale-seller/,Beginner Level,Graphic Design,,,
579202,How to make Business Cards like a Pro,https://www.udemy.com/the-secrets-of-making-business-cards-like-a-pro/,All Levels,Graphic Design,,,
699382,Creating animation puzzles with Google Slides,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides-4/,Intermediate Level,Graphic Design,,,
20150,iPhone icons gone awesome,https://www.udemy.com/how-to-make-awesome-icons-for-your-iphone-app-in-60-seconds/,All Levels,Graphic Design,,,
895302,Adobe After Effect: Create 15 Advance Motion Graphic Element,https://www.udemy.com/15-advance-mograph-elements-with-after-effect/,All Levels,Graphic Design,,,
403764,Learn Sketch 3 Mobile App Design From Scratch,https://www.udemy.com/learn-sketch-3-graphic-design-from-scratch/,All Levels,Graphic Design,,,
145178,Learn Real Graphic Design,https://www.udemy.com/learn-real-design/,All Levels,Graphic Design,,,
1127944,Designing With Halftones: Create a Dot Pattern Portrait!,https://www.udemy.com/halftones/,Intermediate Level,Graphic Design,,,
435626,A Beginners Guide to creating Vector Graphics With Photoshop,https://www.udemy.com/beginners-guide-course-to-vector-graphics-with-adobe-photoshop-course/,Beginner Level,Graphic Design,,,
1114470,Adobe Photoshop CS6 para Iniciantes,https://www.udemy.com/adobe-photoshop-cs6-para-iniciantes/,Beginner Level,Graphic Design,,,
1143148,PHOTOSHOP: Dessiner l'affiche du film Rogue One en style BD,https://www.udemy.com/photoshop-dessiner-laffiche-du-film-rogue-one-en-style-bd/,Intermediate Level,Graphic Design,,,
640164,Doble exposiciÃ³n con Photoshop,https://www.udemy.com/doble-exposicion-con-photoshop/,All Levels,Graphic Design,,,
1141560,DÃ©buter avec KRITA,https://www.udemy.com/debuter-avec-krita/,Intermediate Level,Graphic Design,,,
1139792,ä¼šå£°ä¼šå½±æ·±åº¦æ•™å­¦,https://www.udemy.com/nice-ppt/,Beginner Level,Graphic Design,,,
1221032,Criando um poster com foto colagem digital,https://www.udemy.com/criando-poster-digital-foto-colagem/,Beginner Level,Graphic Design,,,
1075366,Adobe InDesign CC 2017 Quick Start,https://www.udemy.com/adobe-indesign-cc-2017-quick-start/,Beginner Level,Graphic Design,,,
223884,åˆã‚ã¦ã®iDrawå…¥é–€,https://www.udemy.com/first-idraw/,All Levels,Graphic Design,,,
1164488,Interiores Sostenibles 101,https://www.udemy.com/interiores-sostenibles-101/,Beginner Level,Graphic Design,,,
1122306,Wordpress: Comment utiliser le thÃ¨me FABLE,https://www.udemy.com/wordpress-comment-utiliser-le-theme-fable/,Beginner Level,Graphic Design,,,
177584,Adobe InDesign CS6,https://www.udemy.com/adobe-indesign-cs62/,Beginner Level,Graphic Design,,,
586914,Aprende Photoshop con Ejercicios PrÃ¡cticos.,https://www.udemy.com/aprende-photoshop-con-ejercicios-practicos/,All Levels,Graphic Design,,,
